index,2021-09,2021-06,2021-03,symbol
Lợi ích của cổ đông thiểu số,123000000.0,115000000,202000000.0,VRE
Lợi nhuận sau thuế của Công ty mẹ,24253000000.0,387513000000,780935000000.0,VRE
Lãi cơ bản trên cổ phiếu,0.0,0,0.0,VRE
Lãi suy giảm trên cổ phiếu,0.0,0,0.0,VRE
Các khoản giảm trừ doanh thu,4736000000.0,38303000000,11037000000.0,VIC
Doanh thu thuần,30111579000000.0,37442438000000,23294421000000.0,VIC
Giá vốn hàng bán,18413296000000.0,26986417000000,20008967000000.0,VIC
Lợi nhuận gộp,11698283000000.0,10456021000000,3285454000000.0,VIC
Doanh thu hoạt động tài chính,1536362000000.0,3917045000000,7128520000000.0,VIC
Chi phí tài chính,2814957000000.0,2925425000000,2769540000000.0,VIC
Trong đó: Chi phí lãi vay,2686664000000.0,2623808000000,2705898000000.0,VIC
Lợi nhuận hoặc lỗ trong công ty liên kết,-11522000000.0,-16462000000,-7926000000.0,VIC
Chi phí bán hàng,1280340000000.0,2057833000000,1693896000000.0,VIC
Chi phí quản lý doanh nghiệp,5769054000000.0,5756755000000,3135593000000.0,VIC
Lợi nhuận thuần từ hoạt động kinh doanh,3358772000000.0,3616591000000,2807019000000.0,VIC
Thu nhập khác,140254000000.0,168034000000,187320000000.0,VIC
Chi phí khác,184460000000.0,170294000000,208589000000.0,VIC
Lợi nhuận khác,-44206000000.0,-2260000000,-21269000000.0,VIC
Lợi nhuận hoặc lỗ trong công ty liên kết (trước 2015),0.0,0,0.0,VIC
Chi phí thuế TNDN,3057500000000.0,3012766000000,1918052000000.0,VIC
Chi phí thuế TNDN hiện hành,2913077000000.0,3194731000000,1513877000000.0,VIC
Chi phí thuế TNDN hoãn lại,144423000000.0,-181965000000,404175000000.0,VIC
Lợi nhuận sau thuế thu nhập doanh nghiệp,257066000000.0,601565000000,867698000000.0,VIC
Lợi ích của cổ đông thiểu số,608402000000.0,-848304000000,-1226358000000.0,VIC
Lợi nhuận sau thuế của Công ty mẹ,-351336000000.0,1449869000000,2094056000000.0,VIC
Lãi cơ bản trên cổ phiếu,0.0,0,0.0,VIC
Lãi suy giảm trên cổ phiếu,0.0,0,0.0,VIC
Các khoản giảm trừ doanh thu,7014162877.0,4410238960,7407756196.0,SBT
Doanh thu thuần,4311939290624.0,4175764364784,3181347730763.0,SBT
Giá vốn hàng bán,3814494247527.0,3462941661102,2679656632211.0,SBT
Lợi nhuận gộp,497445043097.0,712822703682,501691098552.0,SBT
Doanh thu hoạt động tài chính,346189209399.0,200281842768,96306101421.0,SBT
Chi phí tài chính,302335199484.0,248124175779,179082596808.0,SBT
Trong đó: Chi phí lãi vay,192434801903.0,221531513965,162113093250.0,SBT
Lợi nhuận hoặc lỗ trong công ty liên kết,8236925883.0,5615534674,4431645091.0,SBT
Chi phí bán hàng,144544253640.0,140673176537,110451133975.0,SBT
Chi phí quản lý doanh nghiệp,147834330480.0,276699117473,108254981262.0,SBT
Lợi nhuận thuần từ hoạt động kinh doanh,257157394775.0,253223611335,204640133019.0,SBT
Thu nhập khác,15469225473.0,2490053282,26109769992.0,SBT
Chi phí khác,10144486828.0,20137385448,15580941082.0,SBT
Lợi nhuận khác,5324738645.0,-17647332166,10528828910.0,SBT
Lợi nhuận hoặc lỗ trong công ty liên kết (trước 2015),0.0,0,0.0,SBT
Lợi nhuận kế toán trước thuế,262482133420.0,235576279169,215168961929.0,SBT
Chi phí thuế TNDN,67623553825.0,64493392350,22827905310.0,SBT
Chi phí thuế TNDN hiện hành,67754881112.0,68651688755,37321655942.0,SBT
Chi phí thuế TNDN hoãn lại,-131327287.0,-4158296405,-14493750632.0,SBT
Lợi nhuận sau thuế thu nhập doanh nghiệp,194858579595.0,171082886819,192341056619.0,SBT
Lợi ích của cổ đông thiểu số,-259169955.0,-1877445133,332148106.0,SBT
Lợi nhuận sau thuế của Công ty mẹ,195117749550.0,172960331952,192008908513.0,SBT
Lãi cơ bản trên cổ phiếu,265.0,208,306.0,SBT
Lãi suy giảm trên cổ phiếu,258.0,223,280.0,SBT
Các khoản giảm trừ doanh thu,2949873013.0,11371084509,35247735476.0,NVL
Doanh thu thuần,3261894688761.0,2543645943416,4506616787483.0,NVL
Giá vốn hàng bán,1760528824836.0,1685449745386,2789464202494.0,NVL
Lợi nhuận gộp,1501365863925.0,858196198030,1717152584989.0,NVL
Doanh thu hoạt động tài chính,1059230998737.0,1333606795581,572360705599.0,NVL
Chi phí tài chính,799668751905.0,1829133018135,454286766798.0,NVL
Trong đó: Chi phí lãi vay,155013501331.0,117946562121,30569377519.0,NVL
Lợi nhuận hoặc lỗ trong công ty liên kết,-4109497029.0,-1136308952,-937604049.0,NVL
Chi phí bán hàng,434366403720.0,183260207620,138891794212.0,NVL
Chi phí quản lý doanh nghiệp,418488203624.0,291962171644,319528269149.0,NVL
Lợi nhuận thuần từ hoạt động kinh doanh,903964006384.0,-113688712740,1375868856380.0,NVL
Thu nhập khác,60721919135.0,1691456401521,17117073703.0,NVL
Chi phí khác,69221589485.0,81155425805,131963042916.0,NVL
Lợi nhuận khác,-8499670350.0,1610300975716,-114845969213.0,NVL
Lợi nhuận hoặc lỗ trong công ty liên kết (trước 2015),0.0,0,0.0,NVL
Lợi nhuận kế toán trước thuế,895464336034.0,1496612262976,1261022887167.0,NVL
Chi phí thuế TNDN,359760483615.0,183683715546,559797916428.0,NVL
Chi phí thuế TNDN hiện hành,208689062361.0,226816261833,462260225337.0,NVL
Chi phí thuế TNDN hoãn lại,151071421254.0,-43132546287,97537691091.0,NVL
Lợi nhuận sau thuế thu nhập doanh nghiệp,535703852419.0,1312928547430,701224970739.0,NVL
Lợi ích của cổ đông thiểu số,-19930467545.0,-7608029094,164398464502.0,NVL
Lợi nhuận sau thuế của Công ty mẹ,555634319964.0,1320536576524,536826506237.0,NVL
Lãi cơ bản trên cổ phiếu,377.0,779,536.0,NVL
Lãi suy giảm trên cổ phiếu,366.0,0,0.0,NVL
Các khoản giảm trừ doanh thu,0.0,0,0.0,PDR
Doanh thu thuần,1267564641777.0,537718943994,586111954007.0,PDR
Giá vốn hàng bán,411580871802.0,132046254142,201143044114.0,PDR
Lợi nhuận gộp,855983769975.0,405672689852,384968909893.0,PDR
Doanh thu hoạt động tài chính,460107965.0,3258982039,472900642.0,PDR
Chi phí tài chính,39354793975.0,29311074903,21499030188.0,PDR
Trong đó: Chi phí lãi vay,37919088420.0,28235629217,19991373471.0,PDR
Lợi nhuận hoặc lỗ trong công ty liên kết,0.0,0,0.0,PDR
Chi phí bán hàng,4531309731.0,4503456732,4210194082.0,PDR
Chi phí quản lý doanh nghiệp,56079480298.0,44306767417,43129895425.0,PDR
Lợi nhuận thuần từ hoạt động kinh doanh,756478293936.0,330810372839,316602690840.0,PDR
Thu nhập khác,6698597410.0,318418832,27500635.0,PDR
Chi phí khác,3160015710.0,8927083008,1702039519.0,PDR
Lợi nhuận khác,3538581700.0,-8608664176,-1674538884.0,PDR
Lợi nhuận hoặc lỗ trong công ty liên kết (trước 2015),0.0,0,0.0,PDR
Chi phí thuế TNDN,152932441375.0,71219982939,63855976847.0,PDR
Chi phí thuế TNDN hiện hành,153545316040.0,71219982939,63855976847.0,PDR
Chi phí thuế TNDN hoãn lại,-612874665.0,0,0.0,PDR
Lợi nhuận sau thuế thu nhập doanh nghiệp,607084434261.0,250981725724,251072175109.0,PDR
Lợi ích của cổ đông thiểu số,-825362302.0,-568601151,-668350798.0,PDR
Lợi nhuận sau thuế của Công ty mẹ,607909796563.0,251550326875,251740525907.0,PDR
Lãi cơ bản trên cổ phiếu,1244.0,429,558.0,PDR
Lãi suy giảm trên cổ phiếu,0.0,0,0.0,PDR
Chi phí lãi và các khoản chi phí tương tự,13785010000000.0,13241606000000,13228171000000.0,BID
Thu nhập lãi thuần,12204661000000.0,12929461000000,10830069000000.0,BID
Thu nhập từ hoạt động dịch vụ,2446148000000.0,2702988000000,2217213000000.0,BID
Chi phí hoạt động dịch vụ,851927000000.0,961339000000,782881000000.0,BID
Thu nhập thuần từ hoạt động dịch vụ,1594221000000.0,1741649000000,1434332000000.0,BID
Lợi nhuận thuần từ hoạt động kinh doanh ngoại hối,456922000000.0,405421000000,379157000000.0,BID
Lợi nhuận thuần từ hoạt động kinh doanh chứng khoán,-2421000000.0,121802000000,450607000000.0,BID
Lãi thuần từ chứng khoán đầu tư,151461000000.0,-162263000000,-330896000000.0,BID
Thu nhập thuần từ hoạt động kinh doanh khác,794050000000.0,2187667000000,1804509000000.0,BID
Thu nhập từ hoạt động khác,1202802000000.0,2406503000000,2125881000000.0,BID
Chi phí hoạt động khác,408752000000.0,218836000000,321372000000.0,BID
Thu nhập vốn góp mua cổ phần,47882000000.0,67927000000,37266000000.0,BID
Tổng thu nhập hoạt động,15246776000000.0,17291664000000,14605044000000.0,BID
Chi phí quản lý doanh nghiệp,5070807000000.0,4108256000000,4036501000000.0,BID
Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,10175969000000.0,13183408000000,10568543000000.0,BID
Chi phí dự phòng rủi ro tín dụng,7502132000000.0,8519881000000,7172520000000.0,BID
Chi phí thuế TNDN,551521000000.0,924352000000,674484000000.0,BID
Chi phí thuế TNDN hiện hành,546819000000.0,924885000000,678749000000.0,BID
Chi phí thuế TNDN hoãn lại,4702000000.0,-533000000,-4265000000.0,BID
Lợi nhuận sau thuế thu nhập doanh nghiệp,2122316000000.0,3739175000000,2721539000000.0,BID
Lợi ích của cổ đông thiểu số,74300000000.0,80463000000,73402000000.0,BID
Lợi nhuận sau thuế của Công ty mẹ,2048016000000.0,3658712000000,2648137000000.0,BID
Lãi cơ bản trên cổ phiếu,0.0,0,0.0,BID
Các khoản giảm trừ doanh thu,14218402422.0,12980283496,50444960886.0,VNM
Doanh thu thuần,16194052003559.0,15715806166465,13190270122852.0,VNM
Giá vốn hàng bán,9250304913128.0,8861448981220,7435389686438.0,VNM
Lợi nhuận gộp,6943747090431.0,6854357185245,5754880436414.0,VNM
Doanh thu hoạt động tài chính,314242042431.0,292767071141,284839944505.0,VNM
Chi phí tài chính,63549064354.0,42133666112,6424291388.0,VNM
Trong đó: Chi phí lãi vay,24374567105.0,28072255034,12905990201.0,VNM
Lợi nhuận hoặc lỗ trong công ty liên kết,14548700320.0,-19582360879,-8845432193.0,VNM
Chi phí bán hàng,3307900301066.0,3185812099703,2585931287811.0,VNM
Chi phí quản lý doanh nghiệp,394043756702.0,389330729464,367294589472.0,VNM
Lợi nhuận thuần từ hoạt động kinh doanh,3507044711060.0,3510265400228,3071224780055.0,VNM
Thu nhập khác,142312452646.0,37278305250,120489176600.0,VNM
Chi phí khác,62753873794.0,53858755239,37803733850.0,VNM
Lợi nhuận khác,79558578852.0,-16580449989,82685442750.0,VNM
Lợi nhuận hoặc lỗ trong công ty liên kết (trước 2015),0.0,0,0.0,VNM
Chi phí thuế TNDN,625877126999.0,631415485025,556976494504.0,VNM
Chi phí thuế TNDN hiện hành,623139563848.0,633974149435,559443305864.0,VNM
Chi phí thuế TNDN hoãn lại,2737563151.0,-2558664410,-2466811360.0,VNM
Lợi nhuận sau thuế thu nhập doanh nghiệp,2960726162913.0,2862269465214,2596933728301.0,VNM
Lợi ích của cổ đông thiểu số,34959164896.0,27480422622,21017149648.0,VNM
Lợi nhuận sau thuế của Công ty mẹ,2925766998017.0,2834789042592,2575916578653.0,VNM
Lãi cơ bản trên cổ phiếu,1262.0,1212,1101.0,VNM
Lãi suy giảm trên cổ phiếu,0.0,0,0.0,VNM
Các khoản giảm trừ doanh thu,20010673093.0,28984859151,21698316560.0,PLX
Doanh thu thuần,34625295684645.0,46868912391368,38247060753902.0,PLX
Giá vốn hàng bán,32589628746140.0,42641539164127,34853306068986.0,PLX
Lợi nhuận gộp,2035666938505.0,4227373227241,3393754684916.0,PLX
Doanh thu hoạt động tài chính,263173135946.0,235689061250,209861827778.0,PLX
Chi phí tài chính,214406408438.0,174304937916,186484170462.0,PLX
Trong đó: Chi phí lãi vay,164021379785.0,149661767994,144357826906.0,PLX
Lợi nhuận hoặc lỗ trong công ty liên kết,72581275315.0,171999322898,170032917496.0,PLX
Chi phí bán hàng,1924847512879.0,2424928135876,2422112221108.0,PLX
Chi phí quản lý doanh nghiệp,149102004364.0,206388588911,181233973234.0,PLX
Lợi nhuận thuần từ hoạt động kinh doanh,83065424085.0,1829439948686,983819065386.0,PLX
Thu nhập khác,29130359583.0,73360792827,35507468477.0,PLX
Chi phí khác,223008957.0,75133910921,6485176023.0,PLX
Lợi nhuận khác,28907350626.0,-1773118094,29022292454.0,PLX
Lợi nhuận hoặc lỗ trong công ty liên kết (trước 2015),0.0,0,0.0,PLX
Lợi nhuận kế toán trước thuế,111972774711.0,1827666830592,1012841357840.0,PLX
Chi phí thuế TNDN,32426234398.0,233324430535,276626484225.0,PLX
Chi phí thuế TNDN hiện hành,33220213230.0,248200437071,216225804432.0,PLX
Chi phí thuế TNDN hoãn lại,-793978832.0,-14876006536,60400679793.0,PLX
Lợi nhuận sau thuế thu nhập doanh nghiệp,79546540313.0,1594342400057,736214873615.0,PLX
Lợi ích của cổ đông thiểu số,3369432076.0,96683720768,74961341215.0,PLX
Lợi nhuận sau thuế của Công ty mẹ,76177108237.0,1497658679289,661253532400.0,PLX
Lãi cơ bản trên cổ phiếu,63.0,893,602.0,PLX
Lãi suy giảm trên cổ phiếu,0.0,0,0.0,PLX
Chi phí lãi và các khoản chi phí tương tự,1890442000000.0,1838447000000,1829971000000.0,TPB
Thu nhập lãi thuần,2345634000000.0,2526602000000,2263489000000.0,TPB
Thu nhập từ hoạt động dịch vụ,562799000000.0,590478000000,444924000000.0,TPB
Chi phí hoạt động dịch vụ,205029000000.0,177914000000,162668000000.0,TPB
Thu nhập thuần từ hoạt động dịch vụ,357770000000.0,412564000000,282256000000.0,TPB
Lợi nhuận thuần từ hoạt động kinh doanh ngoại hối,-44673000000.0,159337000000,-2110000000.0,TPB
Lợi nhuận thuần từ hoạt động kinh doanh chứng khoán,0.0,0,0.0,TPB
Lãi thuần từ chứng khoán đầu tư,913227000000.0,279498000000,269985000000.0,TPB
Thu nhập thuần từ hoạt động kinh doanh khác,101594000000.0,56708000000,-15624000000.0,TPB
Thu nhập từ hoạt động khác,106005000000.0,59155000000,142259000000.0,TPB
Chi phí hoạt động khác,4411000000.0,2447000000,157883000000.0,TPB
Thu nhập vốn góp mua cổ phần,0.0,0,0.0,TPB
Tổng thu nhập hoạt động,3673552000000.0,3434709000000,2797996000000.0,TPB
Chi phí quản lý doanh nghiệp,940970000000.0,1237841000000,984895000000.0,TPB
Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,2732582000000.0,2196868000000,1813101000000.0,TPB
Chi phí dự phòng rủi ro tín dụng,1345615000000.0,612239000000,391066000000.0,TPB
Chi phí thuế TNDN,277088000000.0,317580000000,284006000000.0,TPB
Chi phí thuế TNDN hiện hành,277088000000.0,317580000000,284006000000.0,TPB
Chi phí thuế TNDN hoãn lại,0.0,0,0.0,TPB
Lợi nhuận sau thuế thu nhập doanh nghiệp,1109879000000.0,1267049000000,1138029000000.0,TPB
Lợi ích của cổ đông thiểu số,0.0,0,0.0,TPB
Lợi nhuận sau thuế của Công ty mẹ,1109879000000.0,1267049000000,1138029000000.0,TPB
Lãi cơ bản trên cổ phiếu,0.0,0,0.0,TPB
Các khoản giảm trừ doanh thu,171612401590.0,324554354550,328301649159.0,MWG
Doanh thu thuần,24333213525693.0,31658418853105,30828143814873.0,MWG
Giá vốn hàng bán,18244500199927.0,24514835467434,23803198263371.0,MWG
Lợi nhuận gộp,6088713325766.0,7143583385671,7024945551502.0,MWG
Doanh thu hoạt động tài chính,288605719929.0,304726396651,288290505677.0,MWG
Chi phí tài chính,164678840728.0,170842215768,152802395191.0,MWG
Trong đó: Chi phí lãi vay,163932694294.0,169881589077,152706974017.0,MWG
Lợi nhuận hoặc lỗ trong công ty liên kết,-1238253516.0,-3413282846,-2960562091.0,MWG
Chi phí bán hàng,4270432006893.0,4545602295035,4245130637303.0,MWG
Chi phí quản lý doanh nghiệp,975182680390.0,1100251515639,1088365871334.0,MWG
Lợi nhuận thuần từ hoạt động kinh doanh,965787264168.0,1628200473034,1823976591260.0,MWG
Thu nhập khác,20139201987.0,3975693399,19012499941.0,MWG
Chi phí khác,17795305402.0,6205640465,15420157060.0,MWG
Lợi nhuận khác,2343896585.0,-2229947066,3592342881.0,MWG
Lợi nhuận hoặc lỗ trong công ty liên kết (trước 2015),0.0,0,0.0,MWG
Chi phí thuế TNDN,182329001870.0,412292123550,488935950787.0,MWG
Chi phí thuế TNDN hiện hành,228919266264.0,418683245504,469249631981.0,MWG
Chi phí thuế TNDN hoãn lại,-46590264394.0,-6391121954,19686318806.0,MWG
Lợi nhuận sau thuế thu nhập doanh nghiệp,785802158883.0,1213678402418,1338632983354.0,MWG
Lợi ích của cổ đông thiểu số,416757577.0,648717133,664375521.0,MWG
Lợi nhuận sau thuế của Công ty mẹ,785385401306.0,1213029685285,1337968607833.0,MWG
Lãi cơ bản trên cổ phiếu,1298.0,2529,2897.0,MWG
Lãi suy giảm trên cổ phiếu,1298.0,2529,2897.0,MWG
Các khoản giảm trừ doanh thu,-38122342631.0,-16202841520,19347008581.0,FPT
Doanh thu thuần,8725171956972.0,8641707284821,7586327669954.0,FPT
Giá vốn hàng bán,5474243222947.0,5201526141916,4691800715286.0,FPT
Lợi nhuận gộp,3250928734025.0,3440181142905,2894526954668.0,FPT
Doanh thu hoạt động tài chính,332266541305.0,240540286743,325440423279.0,FPT
Chi phí tài chính,272888215242.0,361830175777,141136993354.0,FPT
Trong đó: Chi phí lãi vay,120148949616.0,124530447801,99817213604.0,FPT
Lợi nhuận hoặc lỗ trong công ty liên kết,147867487076.0,149843474585,115085619364.0,FPT
Chi phí bán hàng,804023830463.0,829919009383,852114921328.0,FPT
Chi phí quản lý doanh nghiệp,1071115122466.0,1115156026481,961763590894.0,FPT
Lợi nhuận thuần từ hoạt động kinh doanh,1583035594235.0,1523659692592,1380037491735.0,FPT
Thu nhập khác,59501680279.0,20800020852,23250469269.0,FPT
Chi phí khác,3964502630.0,4995194970,6536749667.0,FPT
Lợi nhuận khác,55537177649.0,15804825882,16713719602.0,FPT
Lợi nhuận hoặc lỗ trong công ty liên kết (trước 2015),0.0,0,0.0,FPT
Chi phí thuế TNDN,263957696466.0,279798068582,246048587833.0,FPT
Chi phí thuế TNDN hiện hành,238201206888.0,276489905177,224526320456.0,FPT
Chi phí thuế TNDN hoãn lại,25756489578.0,3308163405,21522267377.0,FPT
Lợi nhuận sau thuế thu nhập doanh nghiệp,1374615075418.0,1259666449892,1150702623504.0,FPT
Lợi ích của cổ đông thiểu số,249776337511.0,259635373909,244559942321.0,FPT
Lợi nhuận sau thuế của Công ty mẹ,1124838737907.0,1000031075983,906142681183.0,FPT
Lãi cơ bản trên cổ phiếu,1242.0,951,1156.0,FPT
Lãi suy giảm trên cổ phiếu,1242.0,951,1156.0,FPT
Các khoản giảm trừ doanh thu,13131732462.0,58421596603,52789893715.0,PNJ
Doanh thu thuần,876967240018.0,4455408501572,7181771463337.0,PNJ
Giá vốn hàng bán,721083564561.0,3620339477995,5856651852958.0,PNJ
Lợi nhuận gộp,155883675457.0,835069023577,1325119610379.0,PNJ
Doanh thu hoạt động tài chính,3514070576.0,4164887513,5562623858.0,PNJ
Chi phí tài chính,28519214071.0,22989179078,25372204148.0,PNJ
Trong đó: Chi phí lãi vay,27735712834.0,21034959436,22770252958.0,PNJ
Lợi nhuận hoặc lỗ trong công ty liên kết,0.0,0,0.0,PNJ
Chi phí bán hàng,250770901767.0,420390087670,503024843329.0,PNJ
Chi phí quản lý doanh nghiệp,73547290316.0,125031681970,153160847424.0,PNJ
Lợi nhuận thuần từ hoạt động kinh doanh,-193439660121.0,270822962372,649124339336.0,PNJ
Thu nhập khác,244554611.0,4002783080,1786445968.0,PNJ
Chi phí khác,314270684.0,1614314191,2622736045.0,PNJ
Lợi nhuận khác,-69716073.0,2388468889,-836290077.0,PNJ
Lợi nhuận hoặc lỗ trong công ty liên kết (trước 2015),0.0,0,0.0,PNJ
Chi phí thuế TNDN,-33980985130.0,50554327461,135675840449.0,PNJ
Chi phí thuế TNDN hiện hành,-33466703700.0,41569299846,135554338054.0,PNJ
Chi phí thuế TNDN hoãn lại,-514281430.0,8985027615,121502395.0,PNJ
Lợi nhuận sau thuế thu nhập doanh nghiệp,-159528391064.0,222657103800,512612208810.0,PNJ
Lợi ích của cổ đông thiểu số,0.0,0,0.0,PNJ
Lợi nhuận sau thuế của Công ty mẹ,-159528391064.0,222657103800,512612208810.0,PNJ
Lãi cơ bản trên cổ phiếu,0.0,817,2252.0,PNJ
Lãi suy giảm trên cổ phiếu,0.0,0,0.0,PNJ
Các khoản giảm trừ doanh thu,299091000000.0,358108000000,343862000000.0,MSN
Doanh thu thuần,23604809000000.0,21219294000000,19976861000000.0,MSN
Giá vốn hàng bán,17508621000000.0,16372047000000,15662741000000.0,MSN
Lợi nhuận gộp,6096188000000.0,4847247000000,4314120000000.0,MSN
Doanh thu hoạt động tài chính,326610000000.0,245419000000,216267000000.0,MSN
Chi phí tài chính,1366192000000.0,1396712000000,1382728000000.0,MSN
Trong đó: Chi phí lãi vay,1157486000000.0,1179868000000,1194144000000.0,MSN
Lợi nhuận hoặc lỗ trong công ty liên kết,933881000000.0,1024394000000,946559000000.0,MSN
Chi phí bán hàng,3083017000000.0,2668793000000,2728343000000.0,MSN
Chi phí quản lý doanh nghiệp,1170650000000.0,907764000000,902574000000.0,MSN
Lợi nhuận thuần từ hoạt động kinh doanh,1736820000000.0,1143791000000,463301000000.0,MSN
Thu nhập khác,146681000000.0,140481000000,51810000000.0,MSN
Chi phí khác,20435000000.0,142409000000,28058000000.0,MSN
Lợi nhuận khác,126246000000.0,-1928000000,23752000000.0,MSN
Lợi nhuận hoặc lỗ trong công ty liên kết (trước 2015),0.0,0,0.0,MSN
Chi phí thuế TNDN,276734000000.0,88401000000,144322000000.0,MSN
Chi phí thuế TNDN hiện hành,405005000000.0,216415000000,186686000000.0,MSN
Chi phí thuế TNDN hoãn lại,-128271000000.0,-128014000000,-42364000000.0,MSN
Lợi nhuận sau thuế thu nhập doanh nghiệp,1586332000000.0,1053462000000,342731000000.0,MSN
Lợi ích của cổ đông thiểu số,438876000000.0,262219000000,155361000000.0,MSN
Lợi nhuận sau thuế của Công ty mẹ,1147456000000.0,791243000000,187370000000.0,MSN
Lãi cơ bản trên cổ phiếu,972.0,673,160.0,MSN
Lãi suy giảm trên cổ phiếu,0.0,0,0.0,MSN
Các khoản giảm trừ doanh thu,0.0,-16997968000,37293347000.0,KDH
Doanh thu thuần,1199264054000.0,1111993639000,836478893000.0,KDH
Giá vốn hàng bán,722057891000.0,639867696000,478240883000.0,KDH
Lợi nhuận gộp,477206163000.0,472125943000,358238010000.0,KDH
Doanh thu hoạt động tài chính,1407551000.0,6131643000,5179023000.0,KDH
Chi phí tài chính,26918920000.0,23194633000,16812225000.0,KDH
Trong đó: Chi phí lãi vay,0.0,13875243000,1704492000.0,KDH
Lợi nhuận hoặc lỗ trong công ty liên kết,0.0,0,0.0,KDH
Chi phí bán hàng,7762176000.0,60726208000,20468504000.0,KDH
Chi phí quản lý doanh nghiệp,37623496000.0,45780361000,50892578000.0,KDH
Lợi nhuận thuần từ hoạt động kinh doanh,406309122000.0,348556384000,275243726000.0,KDH
Thu nhập khác,3807827000.0,19831771000,12158867000.0,KDH
Chi phí khác,9603817000.0,30142972000,19147949000.0,KDH
Lợi nhuận khác,-5795990000.0,-10311201000,-6989082000.0,KDH
Lợi nhuận hoặc lỗ trong công ty liên kết (trước 2015),0.0,0,0.0,KDH
Chi phí thuế TNDN,83832578000.0,71744373000,61558639000.0,KDH
Chi phí thuế TNDN hiện hành,84369822000.0,77628239000,68072086000.0,KDH
Chi phí thuế TNDN hoãn lại,-537244000.0,-5883866000,-6513447000.0,KDH
Lợi nhuận sau thuế thu nhập doanh nghiệp,316680554000.0,266500810000,206696005000.0,KDH
Lợi ích của cổ đông thiểu số,106551000.0,85386000,1547320000.0,KDH
Lợi nhuận sau thuế của Công ty mẹ,316574003000.0,266415424000,205148685000.0,KDH
Lãi cơ bản trên cổ phiếu,490.0,343,367.0,KDH
Lãi suy giảm trên cổ phiếu,490.0,343,367.0,KDH
Các khoản giảm trừ doanh thu,0.0,4044150,3859680.0,GAS
Doanh thu thuần,18542925212171.0,22701645313733,17570498024861.0,GAS
Giá vốn hàng bán,15135594633210.0,18919436564738,14301032879540.0,GAS
Lợi nhuận gộp,3407330578961.0,3782208748995,3269465145321.0,GAS
Doanh thu hoạt động tài chính,415852106606.0,204424680589,263141362020.0,GAS
Chi phí tài chính,119787821220.0,113295357252,55772781462.0,GAS
Trong đó: Chi phí lãi vay,85021638451.0,69687381742,52814030559.0,GAS
Lợi nhuận hoặc lỗ trong công ty liên kết,6441468124.0,3746426405,-998758126.0,GAS
Chi phí bán hàng,468128134854.0,491102076276,534099757168.0,GAS
Chi phí quản lý doanh nghiệp,159808010562.0,437742023739,353141885879.0,GAS
Lợi nhuận thuần từ hoạt động kinh doanh,3081900187055.0,2948240398722,2588593324706.0,GAS
Thu nhập khác,3119244630.0,1229049762,73028891856.0,GAS
Chi phí khác,648855371.0,16642080855,24380563441.0,GAS
Lợi nhuận khác,2470389259.0,-15413031093,48648328415.0,GAS
Lợi nhuận hoặc lỗ trong công ty liên kết (trước 2015),0.0,0,0.0,GAS
Chi phí thuế TNDN,620834815324.0,631443110742,579802485411.0,GAS
Chi phí thuế TNDN hiện hành,622753071375.0,619785487513,578969370943.0,GAS
Chi phí thuế TNDN hoãn lại,-1918256051.0,11657623229,833114468.0,GAS
Lợi nhuận sau thuế thu nhập doanh nghiệp,2463535760990.0,2301384256887,2057439167710.0,GAS
Lợi ích của cổ đông thiểu số,46100134610.0,39430046097,27761594030.0,GAS
Lợi nhuận sau thuế của Công ty mẹ,2417435626380.0,2261954210790,2029677573680.0,GAS
Lãi cơ bản trên cổ phiếu,1242.0,1058,1058.0,GAS
Lãi suy giảm trên cổ phiếu,0.0,0,0.0,GAS
Thu phí bảo hiểm gốc,,9869628779671,9357092801878.0,BVH
Thu phí nhận tái bảo hiểm,,54570526355,50669587163.0,BVH
Tăng (giảm) dự phòng phí bảo hiểm gốc và nhận tái bảo hiểm,,-324723747341,48688225356.0,BVH
Các khoản giảm trừ doanh thu,,878482016308,873647789500.0,BVH
Phí nhượng tái bảo hiểm,,887819565326,830628551296.0,BVH
Dự phòng phí nhượng tái bảo hiểm,,1025779096169,1001728775580.0,BVH
Giảm phí,,9337549018,-43019238204.0,BVH
Hoàn phí,,0,0.0,BVH
Các khoản giảm trừ khác,,0,0.0,BVH
"Tăng (giảm) dự phòng phí, dự phòng toán học (trước 2014)",,0,0.0,BVH
Doanh thu phí bảo hiểm thuần,,9370441037059,8485426374185.0,BVH
Hoa hồng nhượng tái bảo hiểm và doanh thu khác HĐKD Bảo hiểm,,193763489170,223593602625.0,BVH
Thu hoa hồng nhượng tái bảo hiểm,,193763489170,223593602625.0,BVH
Thu khác hoạt động kinh doanh bảo hiểm,,0,0.0,BVH
Thu nhận tái bảo hiểm,,0,0.0,BVH
Thu nhượng tái bảo hiểm,,0,0.0,BVH
"Thu khác (giám định, đại lý ...)",,0,0.0,BVH
Doanh thu thuần,,9564204526229,8709019976810.0,BVH
Chi bồi thường,,3397992022436,2963325951316.0,BVH
Tổng chi bồi thường_BH gốc và nhận tái BH,,3398619059060,2963409193952.0,BVH
"Chi bồi thường bảo hiểm gốc, trả tiền bảo hiểm",,3382486081643,2934606660958.0,BVH
